Date,badenwuerttemberg,bayern,berlin,brandenburg,bremen,hamburg,hessen,mecklenburg - vorpommern,niedersachsen,nordrhein westfalen,rheinland pfalz,saarland,sachsen,sachsenanhalt,schleswigholstein,thueringen
200303,6.098387097,5.717307692,6.933333333,6.1625,8.033333333,9,6.97027027,6.445833333,8.517391304,7.89047619,6.242857143,6.1,5.627586207,7.052173913,7.930769231,6.277777778
200304,7.356451613,5.752884615,8.742857143,8.183333333,7.633333333,7.4,7.783783784,7.133333333,7.606521739,8.747619048,7.2,7.4,6.575862069,6.826086957,7.596153846,4.933333333
200305,7.869354839,7.375961538,10.48571429,10.25833333,8.633333333,9.45,7.132432432,8.3875,8.613043478,6.728571429,6.964285714,8.271428571,8.468965517,9.152173913,7.35,8.125925926
200306,7.093548387,7.181730769,7.128571429,7.433333333,6.333333333,7.15,6.867567568,4.75,5.967391304,5.780952381,6.482142857,6.014285714,8.289655172,7.852173913,5.638461538,6.87037037
200307,6.524193548,5.011538462,6.5,6.6875,8.733333333,8.4,7.361111111,6.304166667,8.223913043,8.47804878,7.7,8.657142857,5.24137931,6.582608696,8.030769231,4.985185185
200308,10.14193548,8.943269231,10.01428571,10.1,10.16666667,12.05,10.08648649,10.15416667,10.8173913,11.17317073,10.78928571,11.31428571,8.220689655,10,10.67692308,8.103703704
200309,8.670967742,8.033653846,10.3,10.09583333,9.733333333,11.75,9.845945946,10.1125,10.53695652,9.447619048,9.421428571,9.628571429,8.696551724,10.54166667,9.646153846,9.607407407
200310,9.751612903,8.593269231,10.54285714,10.5375,11.73333333,11.4,11.46216216,10.19583333,11.73913043,12.37380952,11.81428571,11.71428571,9.789655172,11.51666667,10.08846154,10.45555556
200311,14.72258065,13.49711538,13.12857143,12.825,11.73333333,13.3,13.09189189,11.00416667,12.81521739,12.96666667,13.375,14.27142857,11.12413793,12.31666667,10.58846154,11.43703704
200312,14.75322581,15.45096154,13.38571429,13.2375,11.06666667,11.05,12.1027027,11.05416667,11.59565217,12.37142857,12.04642857,12.37142857,13.82413793,12.67083333,9.661538462,11.87777778
200313,10.04193548,9.239423077,9.614285714,9.254166667,8.333333333,8.8,9.351351351,8.004166667,8.730434783,9.273170732,8.714285714,9.885714286,8.175862069,8.629166667,8.134615385,8.585185185
200314,9.566129032,8.810576923,8.442857143,7.8125,8.9,8.9,9.618918919,6.883333333,9.352173913,10.73170732,9.557142857,10.35714286,7.327586207,7.929166667,7.926923077,8.266666667
200315,14.23064516,12.21730769,12.04285714,11.65,13.06666667,14.55,13.04864865,11.85416667,13.62826087,13.7097561,13.78214286,14.65714286,9.644827586,12.4875,12.81923077,11.74444444
200316,17.68709677,16.43942308,16.91428571,16.15416667,11.53333333,12.1,16.45945946,12.85833333,13.98913043,15.88292683,16.65357143,16.71428571,14.5137931,16.29583333,10.56538462,15.9
200317,15.90483871,13.87307692,15.77142857,14.85416667,11.7,12.55,15.24054054,12.90833333,13.3826087,14.47619048,15.46428571,16.11428571,14.22068966,14.35833333,10.56538462,13.4962963
200318,17.82741935,16.35865385,17.54285714,16.87083333,12.13333333,13.6,16.22702703,13.55416667,14.6673913,16.14634146,15.325,16.25714286,16.39655172,16.67083333,9.926923077,16.33333333
200319,18.65483871,17.58653846,14.7,14.23333333,9.3,11.1,16.66486486,10.0375,12.03695652,15.41428571,16.68928571,18.11428571,16.00689655,15.64583333,10.39615385,15.97777778
200320,17.7,16.70776699,9.614285714,9.508333333,8.366666667,9.4,12.95945946,8.283333333,8.704347826,9.170731707,15.24285714,18.2,8.448275862,7.95,9.353846154,8.462962963
200321,7.779032258,6.580392157,7.342857143,7.204166667,7.233333333,7.95,6.589189189,6.408333333,7.067391304,8.326829268,6.575,8.3,3.886206897,5.829166667,6.619230769,4.518518519
200322,7.001612903,4.446601942,6.271428571,6.091666667,7.166666667,7.25,6.981081081,5.929166667,6.923913043,8.226829268,8.003571429,9.3,3.337931034,5.4625,6.453846154,4.062962963
200323,6.5,4.205825243,6.342857143,6.1875,7.866666667,7.7,7.040540541,5.895833333,7.452173913,8.592857143,7.425,8.4,3.927586207,5.358333333,7.161538462,4.959259259
200324,7.079032258,5.503883495,8.485714286,7.954166667,9,9.45,8.22972973,7.858333333,9.126086957,9.635714286,7.989285714,8.942857143,6.110344828,7.125,8.696153846,6.466666667
200325,7.248387097,6.049514563,10.42857143,9.7875,11.1,11.15,9.451351351,9.1,10.35652174,11.09285714,9.071428571,8.928571429,7.175862069,8.45,10.18076923,7.644444444
200326,7.837096774,7.578640777,11.54285714,11.1875,10.26666667,10.9,9.727027027,9.930434783,10.44130435,10.41428571,9.125,9.428571429,8.95862069,10.21666667,9.8,9.407407407
200327,14.29032258,15.90776699,16.28571429,16.29583333,13.13333333,14.95,15.84864865,12.33913043,15.13913043,15.75853659,14.69642857,14.94285714,16.05172414,15.92916667,11.74615385,16.06666667
200328,16.35645161,15.80776699,15.27142857,14.5625,9.133333333,12.4,16.03243243,11.64782609,12.2826087,13.91463415,16.775,18.2,13.3,13.44583333,11.36538462,13.5037037
200329,6.748387097,7.750485437,5.742857143,5.1625,6.1,6.25,6.697297297,5.37826087,5.380434783,4.641463415,5.835714286,7.3,4.679310345,4.491666667,5.638461538,5.018518519
200330,5.424193548,4.667961165,4.071428571,4.25,7.8,8.2,7.07027027,6.217391304,6.065217391,6.852380952,6.957142857,7.985714286,4.027586207,3.958333333,8.707692308,5.248148148
200331,7.401612903,5.321359223,5.471428571,5.5375,7.066666667,7.85,7.32972973,5.934782609,7.2,8.185714286,8.278571429,9.514285714,2.979310345,5.1125,7.8,4.259259259
200401,10.36612903,8.800970874,10.35714286,9.3625,7.566666667,8.95,10.27837838,8.026086957,8.793478261,10,10.25714286,11.55714286,8.006896552,9.4,8.453846154,9.018518519
200402,13.32741935,12.53203883,11.18571429,10.4875,9.7,10.55,12.35945946,10.55217391,9.884782609,9.771428571,12.44285714,13.55714286,11.44482759,10.34583333,10.10769231,11.82592593
200403,12.16451613,11.30970874,11.34285714,10.8875,8,9.4,10.72972973,9.47826087,9.808695652,10.13902439,10.725,11.78571429,8.382758621,10.10833333,9.115384615,8.903703704
200404,14.75645161,13.8223301,12.88571429,12.6125,13.63333333,13.7,13.74324324,11.90434783,13.60869565,13.71463415,13.58928571,15.47142857,10.91724138,11.86666667,12.35,11.4037037
200405,18.15,16.66504854,16.68571429,16.46666667,17.76666667,17.65,17.79189189,15.24166667,17.88695652,18.7,18.17857143,19.95714286,14.95862069,16.06666667,16.14230769,16.18518519
200406,21.18387097,20.43592233,22.25714286,21.6125,22.36666667,23.05,21.61351351,20.29583333,23.07826087,22.56190476,21.36428571,21.4,19.69310345,21.03333333,20.61538462,21.05555556
200407,21.81612903,20.9184466,20.37142857,19.77916667,14.86666667,17.8,21.08378378,15.74583333,17.81521739,19.55,21.64285714,23.27142857,19.75862069,18.27916667,16.05769231,19.05185185
200408,21.72258065,21.34466019,22.74285714,22.48333333,18,22.7,22.50540541,19.475,22.32391304,23.59285714,22.56071429,23.34285714,20.8862069,21.64166667,19.19230769,20.58148148
200409,21.94677419,21.09417476,18.77142857,18.30833333,13.86666667,16.6,22.17567568,13.65833333,17.93043478,20.54634146,22.73214286,23.88571429,18.83793103,18.39166667,13.59230769,19.43703704
200410,21.86612903,20.57572816,16.15714286,15.825,9.866666667,12.65,20.27837838,11.30416667,13.56304348,18.26341463,21.59285714,23.38571429,16.39655172,15.75416667,11.60384615,17.77777778
200411,21.61129032,19.76213592,16.15714286,15.87083333,16.56666667,18.15,20.36216216,13.71666667,17.75,21.19756098,21.925,23.67142857,15.39655172,15.85,14.76923077,16.5
200412,22.56129032,21.84563107,23.87142857,23.26666667,17.76666667,22.3,22.74864865,21.12083333,21.72173913,22.45853659,22.325,23.28571429,21.62068966,22.8375,18.65,22.15925926
200413,19.26774194,18.61067961,12.15714286,12.27083333,8.633333333,10.55,12.66756757,9.404166667,10.4326087,11.87560976,13.53928571,17.5,13.3,11.85,10.02692308,12.47037037
200414,9.461290323,7.675728155,11.01428571,10.8625,8.166666667,9.6,9.989189189,9.695833333,9.756521739,9.785714286,9.839285714,11.44285714,7.672413793,10.04583333,9.696153846,8.648148148
200415,17.99193548,16.08058252,15.62857143,15.55833333,13.2,15.9,17.04054054,14.2875,15.97173913,17.70714286,17.26785714,18.82857143,14.53103448,16.1125,13.43846154,16.25925926
200416,22.48709677,21.55533981,18.05714286,18.64583333,12.7,16.15,22.56486486,14.2,17.95434783,22.4952381,22.66071429,23.17142857,20.7862069,20.16666667,14.01923077,21.81481481
200417,23.65483871,23.10873786,17.61428571,16.90416667,11.93333333,15.7,22.61351351,13.1,15.58913043,19.74390244,23.52857143,24.21428571,17.75862069,17.275,12.69230769,19.18148148
200418,23.26774194,22.03980583,17.41428571,17.57083333,15.83333333,16.25,22.37297297,13.67916667,18.59347826,20.60731707,21.90714286,21.85714286,19.34482759,18.6625,13.73846154,20.1037037
200419,20.83387097,17.52718447,13.65714286,14,14.23333333,14.2,16.02162162,11.75833333,15.09130435,16.78536585,17.5,20.77142857,14.04137931,14.31666667,12.50769231,13.85185185
200420,18.07096774,16.30194175,15.74285714,15.73333333,15.93333333,16.5,17.1,14.31666667,16.22608696,17.67619048,17.92857143,18.58571429,14.17931034,14.95833333,14.84230769,14.15555556
200421,19.86612903,18.15588235,17.54285714,17.475,16.33333333,17.3,18.78648649,14.71666667,17.02173913,18.92142857,19.84285714,20.65714286,16.11034483,16.54166667,14.33846154,16.34074074
200422,21.35645161,19.72843137,18.92857143,18.775,17.9,18,20.37027027,14.54583333,18.84782609,20.8547619,20.94285714,21.51428571,17.35172414,18.325,14.80769231,17.75925926
200423,21.07903226,19.89509804,21.6,21.45,20.36666667,21.6,21.27297297,19.54166667,20.95869565,22.15952381,21.35714286,23.01428571,19.37931034,19.95,19.52307692,19.61851852
200424,22.04677419,20.58529412,22.25714286,21.95833333,14.43333333,17.8,21.60810811,18.17916667,18.34347826,19.98780488,21.825,23.17142857,20.49655172,21.10416667,15.47692308,20.79259259
200425,19.58870968,17.39803922,15.64285714,15.2125,12,17.1,16.20540541,14.22083333,15.19565217,15.29268293,16.32142857,19.64285714,11.92068966,14.35416667,15.34615385,13.67037037
200426,20.31451613,18.6754902,18.64285714,17.94583333,11.73333333,13.2,19.39459459,14.36666667,15.76956522,18.33658537,19.61785714,21.18571429,16.41724138,17.79583333,10.62307692,17.76666667
200427,21.89032258,19.93137255,22.94285714,22.30833333,18.23333333,20.9,21.84594595,17.92916667,21.01304348,21.53809524,21.45357143,22.15714286,21.05172414,21.92083333,17.93461538,21.37037037
200428,17.54032258,19.52647059,23.71428571,22.81666667,12.83333333,16.45,16.75675676,15.12083333,17.15,18.2,16.20714286,16.44285714,22.54137931,21.15416667,13.48461538,19.67777778
200429,16.15967742,14.27745098,18.21428571,16.52916667,13.2,13.95,17.73243243,11.59166667,15.27021277,16.13095238,16.71785714,16.31428571,16.64827586,17.61666667,11.02307692,17.97777778
200430,13.46451613,15.71666667,18.54285714,18.24166667,14.9,16.3,14.58648649,15.625,16.14347826,15.76585366,13.88571429,12.88571429,16.72068966,17.29583333,13.77307692,15.85925926
200501,13.51129032,14.56176471,17.98571429,17.56666667,13.53333333,14.65,13.22972973,15.35416667,14.59148936,14.53414634,13.18928571,12.85714286,16.35172414,15.675,13.86923077,13.31481481
200502,12.64354839,13.12647059,15.2,15.04166667,11.63333333,13.85,11.83611111,14.1875,12.82765957,12.25853659,12.53214286,13.1,13.01724138,12.69583333,12.99230769,11.18518519
200503,16.84354839,14.95588235,14.97142857,14.68333333,12.03333333,14.55,15.77222222,14.51666667,14.2106383,15.76829268,16.18571429,17.08571429,13.65862069,14.25416667,13.99615385,14.41481481
200504,19.51612903,17.05196078,12.11428571,13.70833333,11.66666667,14.35,14.20555556,13.29583333,13.84255319,14.50952381,16.08214286,19.05714286,15.4862069,11.7375,13.56923077,13.45185185
200505,13.54354839,13.20097087,12.12857143,12.29583333,11.6,14.25,14.05405405,11.64166667,13.5787234,14.04285714,15.02857143,16.41428571,10.57241379,12.40833333,13.62307692,12.19259259
200506,15.94193548,14.17087379,17.1,16.88333333,11.93333333,14.75,16.25945946,14.62083333,15.66458333,17,16.25357143,17.01428571,14.03448276,16.06666667,13.44230769,14.91481481
200507,21.03,19.97475728,16.7,16.54166667,14.33333333,15.65,20.83243243,15.1125,17.6125,20.29047619,20.97142857,22.21428571,16.32068966,18.2375,14.29615385,19.8
